,0,1,2,3,4,5,6,7,8
qgis.csv,0.5,0.5,0.585,0.645,0.5,0.585,0.615,0.5,0.61
migen.csv,0.635,0.46499999999999997,0.45,0.585,0.46499999999999997,0.5,0.5,0.46499999999999997,0.5
jsecurity.csv,0.0,0.26,0.15500000000000003,0.07,0.26,0.21500000000000002,0.19,0.26,0.19
jnode.csv,0.0,0.03,0.0,0.045,0.03,0.0,0.025,0.03,0.0
sidekar.csv,0.835,0.73,0.73,0.5,0.73,0.75,,,
emeraldemu.csv,0.33999999999999997,0.20500000000000002,0.55,0.47,0.20500000000000002,0.585,0.47,0.20500000000000002,0.605
emisview.csv,0.0,0.33,0.41500000000000004,0.33,0.33,0.5,0.125,0.33,0.41500000000000004
autoopencas.csv,0.0,0.0,0.47,0.0,0.0,0.45,0.23500000000000001,0.0,0.45
mcmc-jags.csv,0.0,0.0,0.585,0.0,0.0,0.585,0.5,0.0,0.585
fontforge.csv,0.29000000000000004,0.0,0.5,0.5,0.0,0.5,,,
badtrinity-zero.csv,0.6,0.33,0.645,0.62,0.33,0.67,0.55,0.33,0.67
cleartk.csv,1.0,0.91,0.89,1.0,0.91,0.88,,,
delphilhlplib.csv,0.41500000000000004,0.0,1.0,0.0,0.0,1.0,0.75,0.0,1.0
mcore3d.csv,0.69,0.845,0.67,0.73,0.845,0.705,,,
applet2app.csv,0.45,0.385,0.525,0.51,0.385,0.485,0.44,0.385,0.55
upp-mirror.csv,0.71,0.0,0.53,0.71,0.0,0.595,0.71,0.0,0.585
magicwars.csv,0.5,0.34,0.915,0.48,0.34,0.935,0.75,0.34,0.94
xbplayer.csv,0.5,0.225,0.385,0.41500000000000004,0.225,0.31,0.31,0.225,0.33
zildo.csv,0.25,0.53,0.585,0.71,0.53,0.585,,,
jython.csv,0.585,0.12,0.835,0.12,0.12,0.75,0.12,0.12,0.835
ildjit.csv,0.07,0.0,0.5,0.185,0.0,0.5,0.235,0.0,0.44
gbif-providertoolkit.csv,0.085,0.14,0.0,0.29000000000000004,0.14,0.1,0.29000000000000004,0.14,0.0
jfreereport.csv,0.14,0.15,0.21,0.39,0.15,0.225,0.2,0.15,0.21500000000000002
opennms.csv,0.25,0.27,0.165,0.33,0.27,0.225,0.33,0.27,0.2
yield.csv,0.835,0.835,0.61,0.775,0.835,0.61,0.5,0.835,0.61
trackit.csv,0.5,0.69,0.635,0.7350000000000001,0.69,0.6,,,
freelords.csv,1.0,0.79,0.685,1.0,0.79,0.7,0.9,0.79,0.705
piccolo2d.csv,0.14,0.13,0.0,0.225,0.13,0.0,0.17,0.13,0.0
bochs.csv,0.6,0.0,0.5,0.645,0.0,0.55,0.5,0.0,0.53
intact.csv,0.0,0.3,0.23500000000000001,0.125,0.3,0.33,0.225,0.3,0.185
htmlunit.csv,0.39,0.325,0.5349999999999999,0.45,0.325,0.585,,,
open-beos.csv,0.46499999999999997,0.43,0.52,0.555,0.43,0.555,0.555,0.43,0.54
libopenmetaverse.csv,0.55,0.5,0.5,0.5,0.5,0.5,0.5349999999999999,0.5,0.5
popeye-chess.csv,0.875,0.5,0.5,0.67,0.5,0.45,0.71,0.5,0.5
jbpm.csv,0.135,0.14500000000000002,0.755,0.22999999999999998,0.14500000000000002,0.69,0.175,0.14500000000000002,0.755
cities3d.csv,0.14500000000000002,0.065,0.245,0.14500000000000002,0.065,0.25,0.14500000000000002,0.065,0.25
springside.csv,0.0,0.41500000000000004,0.55,0.0,0.41500000000000004,0.59,0.46499999999999997,0.41500000000000004,0.59
k3d.csv,0.07,0.16999999999999998,0.44,0.21000000000000002,0.16999999999999998,0.45,0.21000000000000002,0.16999999999999998,0.5
kvs.csv,0.13,0.0,0.17,0.365,0.0,0.085,0.17,0.0,0.07
firebreath.csv,0.5,0.585,0.46499999999999997,0.625,0.585,0.53,0.6,0.585,0.55
fltk.csv,0.6,0.67,0.64,0.6799999999999999,0.67,0.665,0.63,0.67,0.635
bullet.csv,0.0,1.0,0.73,0.5,1.0,0.8049999999999999,0.8,1.0,0.8
mobicents.csv,0.52,0.515,0.56,0.505,0.515,0.615,,,
maya-work-in-progress.csv,0.75,0.1,0.775,0.75,0.1,0.9,0.75,0.1,0.775
betoffice.csv,0.165,0.5349999999999999,0.6,0.29000000000000004,0.5349999999999999,0.6,,,
scite-ru.csv,0.41500000000000004,0.0,0.33,0.31,0.0,0.0,,,
ifmo-game-1.csv,0.085,0.0,0.0,0.0,0.0,0.0,,,
qcad2.csv,0.345,0.315,0.5,0.5,0.315,0.46499999999999997,0.55,0.315,0.46499999999999997
xmemcached.csv,0.5,0.25,0.585,0.5,0.25,0.75,0.25,0.25,0.585
ldview.csv,0.45,0.125,0.125,0.365,0.125,0.29000000000000004,,,
rohxel.csv,1.0,0.8,0.75,1.0,0.8,0.75,0.835,0.8,0.75
jpaul.csv,0.165,0.33,0.5,0.5,0.33,0.165,0.585,0.33,0.41500000000000004
gbif-indexingtoolkit.csv,0.0,0.185,0.0,0.1,0.185,0.0,0.25,0.185,0.0
levent.csv,0.775,0.375,0.655,0.775,0.375,0.69,0.775,0.375,0.655
neodatis-odb.csv,0.0,0.33,0.46499999999999997,0.265,0.33,0.365,0.31,0.33,0.29000000000000004
pidgin.csv,0.75,1.0,0.84,0.825,1.0,0.85,0.82,1.0,0.825
swtfox.csv,0.0,0.295,0.775,0.165,0.295,0.71,0.295,0.295,0.775
aime.csv,0.125,0.0,0.0,0.21000000000000002,0.0,0.0,,,
mvdsv.csv,0.0,0.0,0.41500000000000004,0.17,0.0,0.41500000000000004,,,
japano.csv,0.9,0.91,0.96,1.0,0.91,0.925,1.0,0.91,0.925
jitterbit.csv,0.53,0.2,0.57,0.33,0.2,0.625,0.45999999999999996,0.2,0.6000000000000001
encog-cs.csv,0.5,0.45,0.5,0.355,0.45,0.53,,,
red5.csv,0.5,0.61,0.6,0.635,0.61,0.6,,,
co-ode-owl-plugins.csv,0.05,0.11,0.45,0.0,0.11,0.5,,,
cornerstone.csv,0.53,0.5,0.5,0.5,0.5,0.5,,,
jhotdraw.csv,0.31,0.18,0.36,0.21,0.18,0.355,,,
exordium.csv,0.41500000000000004,0.33,0.0,0.365,0.33,0.265,,,
pfaedit.csv,0.645,0.335,0.71,,,,,,
