,zorannt.csv,dvt.csv,bloodycore.csv,dvd-create.csv,gbif-indexingtoolkit.csv,aime.csv,planeshift.csv,mumble.csv,truevision.csv
aime.csv,295.0,197.5,283.5,98.5,78.5,327.0,196.0,84.5,1098.5
bloodycore.csv,412.0,565.0,1040.5,98.5,326.5,477.5,294.5,175.0,468.5
dvd-create.csv,393.5,195.0,1351.5,98.5,97.5,898.0,99.0,98.5,285.5
dvt.csv,562.0,96.5,864.0,197.0,96.5,518.0,98.5,443.5,221.5
gbif-indexingtoolkit.csv,393.5,195.0,394.0,86.5,178.0,197.5,99.0,98.5,283.5
mumble.csv,393.5,470.5,392.5,197.0,242.5,188.0,99.0,98.5,676.5
planeshift.csv,393.5,195.0,687.5,197.0,97.5,2073.0,99.0,98.5,191.0
truevision.csv,295.0,195.0,886.5,84.5,97.5,139.0,99.0,98.5,92.5
zorannt.csv,279.5,195.0,492.5,96.5,97.5,287.0,98.5,446.5,773.0
