,zorannt.csv,dvt.csv,bloodycore.csv,dvd-create.csv,gbif-indexingtoolkit.csv,aime.csv,planeshift.csv,mumble.csv,truevision.csv
aime.csv,0.61,0.92,0.8,0.69,0.66,0.4,0.7,0.74,0.77
bloodycore.csv,0.93,0.72,0.51,0.9,1.0,0.7,0.82,0.82,0.96
dvd-create.csv,0.77,0.52,0.78,0.28,0.7,0.73,0.54,0.55,0.54
dvt.csv,0.56,0.43,0.64,0.54,0.99,0.73,0.52,0.54,0.62
gbif-indexingtoolkit.csv,0.59,0.68,0.78,0.63,0.45,0.56,0.86,0.57,0.76
mumble.csv,0.69,0.7,0.58,0.9,0.74,0.56,0.81,0.28,0.75
planeshift.csv,0.76,0.64,0.69,0.59,0.82,0.87,0.42,0.63,0.56
truevision.csv,0.57,0.58,0.71,0.93,0.69,0.93,0.53,0.52,0.34
zorannt.csv,0.4,0.8,0.65,0.69,0.64,0.71,0.82,0.49,0.75
