,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.81,0.96,0.21,1.0,0.68,0.95,0.98,0.83,0.77,0.46,0.38,0.82,0.95,1.0,0.69,1.0
customsagetv.csv,0.35,0.12,0.31,0.55,0.59,0.25,0.37,0.3,0.38,0.3,0.22,0.24,0.43,0.05,0.24,0.9
fluidium.csv,0.08,0.02,0.0,0.45,0.0,0.2,0.0,0.04,0.0,0.0,0.0,0.0,0.09,0.52,0.02,0.13
guineu.csv,0.77,0.59,0.0,0.09,0.36,0.25,0.37,0.65,0.15,0.2,0.2,0.29,0.34,0.95,0.34,0.85
inkscape.csv,0.62,0.83,0.29,0.73,0.14,0.6,0.74,0.61,0.69,0.73,0.27,0.84,0.64,0.62,0.8,0.69
mpqc.csv,0.19,0.1,0.05,0.0,0.27,0.55,0.21,0.39,0.23,0.29,0.55,0.26,0.16,0.62,0.2,0.27
nsis.csv,0.69,0.6,0.74,0.27,0.59,0.65,0.7,0.39,0.69,0.64,0.7,0.79,0.64,0.24,0.63,0.67
octave.csv,0.42,0.52,0.12,0.27,0.5,0.2,0.28,0.57,0.08,0.39,0.22,0.39,0.23,0.48,0.31,0.25
owfs.csv,0.65,0.83,0.95,0.55,0.73,0.25,0.74,0.87,0.54,0.82,0.62,0.42,0.52,0.57,0.8,0.96
owlib.csv,0.85,0.72,0.43,0.73,0.68,0.2,0.67,0.7,0.62,0.59,0.48,0.47,0.7,0.52,0.37,0.83
pamguard.csv,0.27,0.32,0.48,0.55,0.5,0.35,0.47,0.65,0.54,0.29,0.16,0.32,0.7,0.0,0.68,0.08
prelude.csv,1.0,0.99,0.76,1.0,0.95,0.7,1.0,0.96,0.85,0.98,0.66,0.74,0.95,0.76,0.95,0.98
robocode.csv,0.96,0.7,0.1,0.55,0.68,0.6,0.86,0.78,0.85,0.59,0.38,0.45,0.89,0.62,0.63,0.63
uwom-server.csv,0.35,0.34,0.0,0.27,0.5,0.35,0.49,0.48,0.85,0.64,0.33,0.53,0.14,0.52,0.39,0.46
zengine.csv,1.0,0.97,0.69,0.91,1.0,0.95,0.98,0.96,0.85,0.98,0.99,0.84,1.0,0.57,0.98,0.96
zildo.csv,0.69,0.83,0.6,0.73,0.45,0.3,0.56,0.35,0.62,0.41,0.22,0.55,0.68,0.29,0.69,0.81
