,f1,g,recall,precision,pf,wins
checker-framework.csv,0.485,0.5349999999999999,0.675,0.475,0.59,12
customsagetv.csv,0.33499999999999996,0.29500000000000004,0.255,0.65,0.125,7
fluidium.csv,0.035,0.025,0.02,0.06,0.01,0
guineu.csv,0.485,0.47,0.47,0.485,0.355,10
inkscape.csv,0.54,0.33499999999999996,0.84,0.44,0.7749999999999999,6
mpqc.csv,0.30500000000000005,0.325,0.29000000000000004,0.32,0.485,1
nsis.csv,0.44,0.5,0.7,0.33999999999999997,0.72,3
octave.csv,0.405,0.485,0.47,0.43,0.425,5
owfs.csv,0.565,0.47,0.87,0.42000000000000004,0.845,8
owlib.csv,0.56,0.61,0.64,0.585,0.44,15
pamguard.csv,0.41000000000000003,0.51,0.485,0.44999999999999996,0.33,9
prelude.csv,0.585,0.425,0.94,0.45999999999999996,0.85,11
robocode.csv,0.535,0.5549999999999999,0.625,0.52,0.435,13
uwom-server.csv,0.345,0.39,0.38,0.355,0.34,2
zengine.csv,0.5800000000000001,0.30000000000000004,0.96,0.41500000000000004,0.92,4
zildo.csv,0.5,0.565,0.5800000000000001,0.535,0.315,14
