,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,wishmaster.csv,st-filteredstatistics.csv,m-a-d-n-e-s-s.csv,yarp.csv
bloodycore.csv,0.0,0.59,0.87,0.99,0.5,1.0,0.0,1.0,0.0,0.5
flylegacy.csv,0.41,0.71,0.98,0.17,0.7,0.36,0.18,0.83,0.35,0.61
jguard.csv,0.46,0.6,0.74,0.17,0.56,1.0,0.15,0.7,0.3,0.4
m-a-d-n-e-s-s.csv,0.55,0.45,0.9,0.25,0.73,0.33,0.21,0.73,1.0,0.43
mob-sen-plat.csv,0.25,1.0,0.67,0.06,0.21,0.26,0.06,0.67,0.22,0.45
raygina.csv,1.0,0.5,0.73,0.18,0.61,0.21,0.22,0.85,0.45,0.48
st-filteredstatistics.csv,0.4,0.87,0.76,0.14,0.62,0.37,0.2,0.98,0.33,0.43
upp-mirror.csv,0.6,0.67,0.84,0.24,1.0,0.33,0.17,1.0,0.58,0.23
wishmaster.csv,0.29,0.5,0.77,0.16,0.71,0.35,1.0,0.0,0.4,0.0
yarp.csv,0.43,0.75,0.81,0.12,0.55,0.17,0.0,0.61,0.32,0.96
