,brlcad.csv,ogre.csv,autat.csv,mimosa.csv,google-web-toolkit.csv,ftm.csv,jcache.csv
autat.csv,0.22,0.0,0.0,0.1,0.12,0.1,0.0
brlcad.csv,0.0,0.5,0.96,0.88,0.87,0.94,0.93
ftm.csv,0.65,0.5,0.19,0.48,0.38,0.0,0.27
google-web-toolkit.csv,0.54,0.5,0.4,0.29,0.01,0.52,0.07
jcache.csv,0.6,0.5,0.37,0.5,0.31,0.15,0.0
mimosa.csv,0.59,0.5,0.44,0.0,0.54,0.51,0.17
ogre.csv,1.0,0.0,0.75,0.76,0.73,0.21,0.9
