,brlcad.csv,ogre.csv,autat.csv,mimosa.csv,google-web-toolkit.csv,ftm.csv,jcache.csv
autat.csv,0.83,0.94,0.19,0.93,0.91,0.84,0.94
brlcad.csv,0.06,0.54,0.96,0.92,0.88,0.94,0.94
ftm.csv,0.86,0.85,0.65,0.54,0.67,0.02,0.49
google-web-toolkit.csv,0.81,0.95,0.79,0.69,0.03,0.74,0.62
jcache.csv,0.74,0.81,0.53,0.62,0.69,0.83,0.0
mimosa.csv,0.63,0.73,0.58,0.0,0.75,0.72,0.31
ogre.csv,1.0,0.0,0.81,0.77,0.79,0.85,0.91
