,f1,g,recall,precision,pf,wins
fityk.csv,0.5,0.645,0.785,0.355,0.5700000000000001,15
galaxium.csv,0.505,0.67,0.735,0.405,0.315,19
itext.csv,0.485,0.64,0.875,0.32,0.605,16
jahshakafx.csv,0.505,0.65,0.645,0.48,0.28500000000000003,18
kolmafia.csv,0.505,0.485,0.9299999999999999,0.345,0.83,7
mecat.csv,0.255,0.18,0.15000000000000002,0.71,0.025,4
mp-rechnungs-und-kundenverwaltung.csv,0.345,0.46499999999999997,0.425,0.545,0.14,12
mptvseries.csv,0.41500000000000004,0.54,0.51,0.56,0.20500000000000002,17
novembre.csv,0.325,0.42000000000000004,0.385,0.47000000000000003,0.20500000000000002,5
ns-3.csv,0.445,0.645,0.77,0.38,0.555,14
nullc.csv,0.44999999999999996,0.525,0.75,0.345,0.605,9
pixel-commandos.csv,0.20500000000000002,0.22499999999999998,0.19,0.33999999999999997,0.095,2
plee-the-bear.csv,0.49,0.56,0.61,0.36,0.555,8
quantlib.csv,0.22499999999999998,0.0,0.6100000000000001,0.155,0.46499999999999997,0
reaper-ecad.csv,0.33499999999999996,0.28500000000000003,0.245,0.685,0.01,10
sbml.csv,0.46,0.615,0.735,0.39,0.515,13
smartgwt.csv,0.45499999999999996,0.595,0.61,0.41500000000000004,0.445,11
unladen-swallow.csv,0.315,0.36,0.315,0.39,0.20500000000000002,3
vienna-add-in.csv,0.345,0.38,0.485,0.295,0.65,1
wow-qrsk.csv,0.29000000000000004,0.435,0.415,0.46499999999999997,0.20500000000000002,6
