,heekscad.csv,gamestone.csv,xcsoar.csv,igarden.csv,gbif-providertoolkit.csv,levent.csv,bacnet.csv,owlapi.csv,lportal.csv,openmsx.csv,quark.csv,pnotepad.csv
bacnet.csv,4.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,146.0,8.0,3.0,1.0
gamestone.csv,0.0,0.0,1.0,5.0,11.0,0.0,2.0,7.0,62.0,0.0,1.0,2.0
gbif-providertoolkit.csv,0.0,59.0,126.0,1.0,0.0,0.0,7.0,3.0,17.0,0.0,64.0,0.0
heekscad.csv,0.0,19.0,0.0,2.0,20.0,0.0,16.0,14.0,90.0,0.0,9.0,0.0
igarden.csv,2.0,2.0,4.0,0.0,0.0,0.0,13.0,1.0,8.0,0.0,6.0,1.0
levent.csv,0.0,1.0,3.0,0.0,17.0,0.0,0.0,9.0,8.0,2.0,3.0,0.0
lportal.csv,6.0,26.0,0.0,3.0,3.0,0.0,4.0,24.0,0.0,0.0,12.0,4.0
openmsx.csv,5.0,6.0,0.0,2.0,3.0,0.0,1.0,50.0,147.0,0.0,17.0,2.0
owlapi.csv,0.0,59.0,0.0,1.0,2.0,0.0,111.0,0.0,14.0,0.0,5.0,57.0
pnotepad.csv,5.0,24.0,0.0,3.0,31.0,0.0,0.0,21.0,50.0,5.0,7.0,0.0
quark.csv,0.0,59.0,0.0,0.0,80.0,71.0,111.0,155.0,3.0,158.0,0.0,57.0
xcsoar.csv,1.0,10.0,0.0,0.0,7.0,0.0,1.0,7.0,201.0,0.0,17.0,0.0
