,net-snmp.csv,fontforge.csv,k3d.csv,patterntesting.csv,massiv.csv,t-2.csv,xreal.csv
fontforge.csv,0.57,0.0,0.28,0.0,0.49,0.2,0.54
k3d.csv,0.29,0.0,0.01,0.02,0.09,0.05,0.17
massiv.csv,0.0,0.0,0.0,0.0,0.0,0.01,0.0
net-snmp.csv,0.02,0.45,0.22,0.4,0.2,0.64,0.37
patterntesting.csv,0.33,0.13,0.24,0.02,0.36,0.47,0.5
t-2.csv,0.8,0.42,0.77,0.74,0.7,0.0,0.62
xreal.csv,0.0,0.0,0.04,0.0,0.06,0.0,0.0
