,net-snmp.csv,fontforge.csv,k3d.csv,patterntesting.csv,massiv.csv,t-2.csv,xreal.csv
fontforge.csv,0.51,1.0,0.14,1.0,0.01,0.14,0.05
k3d.csv,0.42,1.0,0.97,0.5,0.02,0.18,0.0
massiv.csv,0.0,0.0,0.0,0.0,1.0,0.0,0.0
net-snmp.csv,0.98,0.5,0.19,0.5,0.02,0.11,0.01
patterntesting.csv,0.61,0.69,0.28,0.97,0.01,0.16,0.04
t-2.csv,0.36,0.43,0.1,0.26,0.01,1.0,0.02
xreal.csv,0.0,0.0,0.0,0.0,0.0,0.0,1.0
