,werx.csv,plog4u.csv,fm-classic.csv,openxava.csv,vars-redux.csv,tcvp.csv,jcl.csv
fm-classic.csv,99.0,297.5,96.5,385.0,96.5,74.5,99.0
jcl.csv,99.0,496.5,533.5,188.0,197.0,1031.5,98.5
openxava.csv,168.0,2140.5,194.0,188.0,192.0,345.0,97.5
tcvp.csv,0.0,491.5,0.0,74.5,95.5,169.0,0.0
vars-redux.csv,99.0,1869.5,1122.5,190.0,195.0,691.0,198.0
werx.csv,99.0,4544.0,194.0,870.0,197.0,1767.5,97.5
