,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,1.0,1.0,0.0,1.0,1.0,1.0
foursquared.csv,0.87,0.89,0.68,0.0,0.85,1.02
ifmo-game-1.csv,0.14,1.0,1.0,1.0,1.01,1.0
micomt.csv,0.87,0.93,1.03,0.66,0.08,1.15
voms.csv,1.01,0.0,1.0,1.0,1.0,1.01
