,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.8,0.57,0.55,0.51
jajuk.csv,0.2,0.48,0.55,0.63
vapor.csv,0.7,1.0,0.27,0.67
zorannt.csv,0.22,0.24,0.46,0.16
