,moviesandbox.csv,libtorrent.csv,sigil.csv,xbg.csv,xtreemfs.csv,crux-framework.csv
crux-framework.csv,0.0,0.0,0.0,0.0,0.0,0.0
libtorrent.csv,0.83,0.06,0.51,0.85,0.87,0.97
moviesandbox.csv,0.03,0.06,0.16,0.16,0.07,0.31
sigil.csv,0.46,0.0,0.0,0.13,0.21,0.52
xbg.csv,0.11,0.06,0.03,0.0,0.05,0.09
xtreemfs.csv,0.03,0.33,0.11,0.07,0.03,0.59
