,recall,precision,pf,wins
alsa.csv,0.41000000000000003,0.69,0.175,19
ardour.csv,0.52,0.62,0.2,17
arianne.csv,0.42,0.47,0.41000000000000003,1
bacnet.csv,0.535,0.6,0.35,10
cortex-vfx.csv,0.35,0.63,0.195,14
emeraldemu.csv,0.495,0.65,0.22999999999999998,18
fritzing.csv,0.66,0.615,0.35,16
gnupdate.csv,0.41,0.575,0.22,11
grafx2.csv,0.415,0.605,0.225,13
gstreamer.csv,0.605,0.585,0.345,12
keyczar.csv,0.49,0.53,0.35,5
linux-ntfs.csv,0.47,0.495,0.41000000000000003,2
multitude.csv,0.63,0.605,0.33,15
planeshift.csv,0.715,0.575,0.5,8
rsyslog.csv,0.77,0.56,0.585,4
salasaga.csv,0.61,0.45999999999999996,0.6950000000000001,0
wow-qrsk.csv,0.55,0.525,0.505,3
xmoto.csv,0.505,0.575,0.375,7
xuggle.csv,0.17,0.56,0.095,9
yield.csv,0.795,0.55,0.57,6
