,gotjava.csv,empserver.csv,ctrlr.csv,anaxagora.csv,gmerlin.csv,ffigo.csv,skia.csv,zemljanka.csv,wikipediardware.csv
anaxagora.csv,0.0,0.5,0.38,1.0,0.43,0.67,0.37,0.97,0.0
ctrlr.csv,0.0,0.25,1.0,0.0,0.14,0.5,0.0,1.0,0.5
empserver.csv,0.0,1.0,0.18,0.12,0.42,0.7,0.41,0.95,0.86
ffigo.csv,0.0,0.48,0.35,0.22,0.33,1.0,0.32,0.95,0.69
gmerlin.csv,0.0,0.62,0.24,0.14,1.0,0.65,0.47,0.98,0.71
skia.csv,0.01,0.41,0.23,0.26,0.36,0.41,1.0,1.0,0.56
wikipediardware.csv,0.0,0.5,0.23,0.17,0.36,0.67,0.34,0.97,1.0
zemljanka.csv,0.0,0.46,0.26,0.17,0.33,0.59,0.35,1.0,0.76
