,recall,precision,pf,wins
blue-c.csv,0.625,0.425,0.505,6
elateportal.csv,0.575,0.445,0.435,8
gdis.csv,0.855,0.39,0.685,4
gzigzag.csv,0.33499999999999996,0.575,0.13,13
icescrum.csv,0.33499999999999996,0.56,0.135,12
jguard.csv,0.7350000000000001,0.45,0.615,7
jitterbit.csv,0.53,0.475,0.28500000000000003,10
jython.csv,0.725,0.425,0.825,1
personalaccess.csv,0.605,0.345,0.47,3
ppcboot.csv,0.77,0.33999999999999997,0.62,2
repositorium.csv,0.53,0.405,0.47,5
unbvision.csv,0.7150000000000001,0.51,0.5800000000000001,9
wxstudio.csv,0.235,0.31999999999999995,0.31,0
xbg.csv,0.02,0.56,0.02,11
