,n2cms.csv,nug.csv,codeblocks.csv,bulmages.csv,uclmda.csv,dataobjectsdotnet.csv
bulmages.csv,1.0,0.0,0.0,7.0,168.0,0.0
codeblocks.csv,0.0,0.0,0.0,7.0,0.0,0.0
dataobjectsdotnet.csv,8.0,0.0,0.0,0.0,1.0,0.0
n2cms.csv,1.0,0.0,0.0,0.0,1.0,0.0
nug.csv,5.0,0.0,0.0,4.0,2.0,0.0
uclmda.csv,121.0,52.0,0.0,5.0,0.0,9.0
