,f1,g,recall,precision,pf,wins
algebsql.csv,0.445,0.475,0.5700000000000001,0.56,0.69,4
cme.csv,0.0,0.0,0.0,0.0,0.0,0
hydrate.csv,0.505,0.55,0.58,0.46499999999999997,0.6,7
ivef-sdk.csv,0.51,0.535,0.665,0.495,0.65,10
jmri.csv,0.425,0.43,0.38,0.535,0.22499999999999998,9
jython.csv,0.575,0.45999999999999996,0.81,0.52,0.805,11
kdenlive.csv,0.51,0.61,0.72,0.495,0.635,12
opentibia.csv,0.325,0.35,0.32,0.515,0.225,3
projectfactory.csv,0.44,0.55,0.54,0.545,0.365,13
runuomondains.csv,0.53,0.45999999999999996,0.59,0.435,0.485,8
somap.csv,0.585,0.295,0.94,0.495,0.9199999999999999,5
taverna.csv,0.33,0.275,0.26,0.515,0.19,2
unbvision.csv,0.435,0.41,0.48,0.53,0.385,6
x-ray-mule.csv,0.265,0.19,0.16,0.44,0.16,1
