,recall,precision,pf,pci_20,ifa,wins
algebsql.csv,0.5700000000000001,0.56,0.69,0.645,1.0,9
cme.csv,0.0,0.0,0.0,0.0,72.0,0
hydrate.csv,0.58,0.46499999999999997,0.6,0.445,1.0,1
ivef-sdk.csv,0.665,0.495,0.65,0.495,2.0,5
jmri.csv,0.38,0.535,0.22499999999999998,0.675,0.5,13
jython.csv,0.81,0.52,0.805,0.485,2.5,6
kdenlive.csv,0.72,0.495,0.635,0.38,0.5,3
opentibia.csv,0.32,0.515,0.225,0.675,1.0,11
projectfactory.csv,0.54,0.545,0.365,0.565,1.0,10
runuomondains.csv,0.59,0.435,0.485,0.46,0.5,4
somap.csv,0.94,0.495,0.9199999999999999,0.42,2.0,2
taverna.csv,0.26,0.515,0.19,0.75,2.0,12
unbvision.csv,0.48,0.53,0.385,0.46,0.0,7
x-ray-mule.csv,0.16,0.44,0.16,0.7,2.0,8
