,zorannt.csv,dvt.csv,bloodycore.csv,dvd-create.csv,gbif-indexingtoolkit.csv,aime.csv,planeshift.csv,mumble.csv,truevision.csv
aime.csv,0.06,0.38,0.24,0.61,0.32,0.83,0.35,0.37,0.48
bloodycore.csv,0.06,0.27,0.93,0.49,0.23,0.17,0.39,0.12,0.16
dvd-create.csv,0.3,0.56,0.26,0.98,0.3,0.31,0.75,0.49,0.56
dvt.csv,0.07,0.96,0.22,0.33,0.14,0.26,0.31,0.24,0.05
gbif-indexingtoolkit.csv,0.19,0.14,0.09,0.16,0.95,0.12,0.3,0.06,0.11
mumble.csv,0.3,0.18,0.32,0.51,0.29,0.0,0.5,0.98,0.52
planeshift.csv,0.28,0.51,0.27,0.8,0.21,0.36,1.0,0.46,0.56
truevision.csv,0.37,0.41,0.24,0.76,0.27,0.31,0.73,0.49,0.99
zorannt.csv,0.93,0.26,0.2,0.17,0.41,0.09,0.32,0.07,0.31
