,zorannt.csv,dvt.csv,bloodycore.csv,dvd-create.csv,gbif-indexingtoolkit.csv,aime.csv,planeshift.csv,mumble.csv,truevision.csv
aime.csv,0.96,0.67,0.88,0.91,0.62,0.29,0.82,0.72,0.84
bloodycore.csv,0.96,0.83,0.13,0.73,0.77,0.86,0.81,0.93,1.01
dvd-create.csv,0.71,0.55,0.69,0.04,0.67,0.62,0.73,0.67,0.67
dvt.csv,0.94,0.07,0.75,0.85,0.88,0.73,0.82,0.81,0.97
gbif-indexingtoolkit.csv,0.87,0.91,0.93,0.99,0.09,0.89,0.85,0.97,0.94
mumble.csv,0.67,0.88,0.59,0.65,0.69,1.02,0.72,0.04,0.55
planeshift.csv,0.73,0.53,0.73,0.65,0.79,0.57,0.01,0.62,0.67
truevision.csv,0.46,0.75,0.69,0.64,0.96,0.67,0.58,0.56,0.03
zorannt.csv,0.13,0.82,0.79,0.91,0.51,0.95,0.83,0.96,0.77
