,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,wxjs.csv
empserver.csv,0.49,0.35,0.25,0.53,1.0,0.56,0.55,0.14
enlightenment.csv,0.6,0.39,0.25,0.98,0.42,0.73,0.35,0.1
ildjit.csv,0.03,0.96,0.07,0.04,0.0,0.14,0.02,0.0
jfreereport.csv,0.42,0.39,0.95,0.48,0.39,0.39,0.39,0.11
lufa-lib.csv,0.51,0.11,0.27,0.59,0.28,0.62,0.98,0.18
pcsx2.csv,0.54,0.17,0.28,0.62,0.59,0.99,0.59,0.05
psycle.csv,0.99,0.28,0.26,0.56,0.45,0.74,0.58,0.1
wxjs.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93
