,f1,g,recall,precision,pf,wins
aufs.csv,0.18,0.30000000000000004,0.265,0.445,0.22,2
crux-framework.csv,0.30500000000000005,0.33499999999999996,0.30000000000000004,0.28500000000000003,0.22,3
etherboot.csv,0.355,0.115,0.525,0.44,0.19,5
freebios.csv,0.29000000000000004,0.405,0.43,0.3,0.45499999999999996,1
gebr.csv,0.48,0.19,0.98,0.32,0.955,4
gnukeda.csv,0.345,0.48,0.54,0.345,0.405,7
google-gears.csv,0.47,0.5549999999999999,0.835,0.35,0.6799999999999999,12
gstreamer.csv,0.48,0.52,0.735,0.33,0.735,8
jnode.csv,0.14500000000000002,0.135,0.11,0.265,0.1,0
metacosm.csv,0.345,0.385,0.33999999999999997,0.43,0.155,9
openmeetings.csv,0.425,0.51,0.46499999999999997,0.5249999999999999,0.16,13
pgui.csv,0.41000000000000003,0.515,0.675,0.32,0.45,11
tradelink.csv,0.405,0.5,0.66,0.32999999999999996,0.61,6
wxcrp.csv,0.53,0.43,0.855,0.4,0.835,10
