,owfs.csv,utgb.csv,chipster.csv,sidekar.csv,jgnash.csv,jsr308-langtools.csv,continuum-ide.csv,azureus.csv,ctrlr.csv,jppf-project.csv,stemkit.csv,galaxium.csv,ingex.csv,itext.csv,octet.csv,lite.csv,bzbyte.csv,carabiner.csv,tigermud.csv,ta3d.csv
azureus.csv,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,7.0,6.0,0.0,8.0,0.0,0.0
bzbyte.csv,2.0,0.0,7.0,1.0,42.0,7.0,8.0,6.0,2.0,0.0,8.0,4.0,5.0,4.0,2.0,4.0,0.0,8.0,0.0,1.0
carabiner.csv,1.0,0.0,0.0,2.0,7.0,5.0,3.0,2.0,5.0,0.0,7.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0
chipster.csv,16.0,3.0,0.0,1.0,8.0,8.0,5.0,7.0,7.0,0.0,77.0,8.0,5.0,2.0,9.0,7.0,0.0,1.0,0.0,1.0
continuum-ide.csv,6.0,3.0,2.0,1.0,1.0,2.0,0.0,1.0,79.0,0.0,77.0,1.0,0.0,0.0,57.0,0.0,0.0,1.0,0.0,0.0
ctrlr.csv,62.0,65.0,2.0,2.0,169.0,49.0,55.0,216.0,0.0,0.0,11.0,1.0,78.0,2.0,57.0,55.0,0.0,72.0,0.0,1.0
galaxium.csv,1.0,1.0,4.0,0.0,10.0,1.0,1.0,6.0,79.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,7.0,2.0,0.0
ingex.csv,1.0,0.0,7.0,0.0,4.0,2.0,3.0,4.0,2.0,0.0,4.0,2.0,0.0,4.0,0.0,0.0,1.0,5.0,1.0,1.0
itext.csv,19.0,0.0,1.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,77.0,14.0,2.0,0.0,13.0,0.0,0.0,3.0,0.0,0.0
jgnash.csv,8.0,3.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0
jppf-project.csv,1.0,2.0,11.0,1.0,65.0,12.0,10.0,20.0,2.0,0.0,10.0,7.0,2.0,10.0,5.0,8.0,3.0,14.0,0.0,3.0
jsr308-langtools.csv,0.0,0.0,0.0,2.0,5.0,0.0,7.0,6.0,1.0,0.0,8.0,2.0,0.0,3.0,3.0,8.0,0.0,1.0,1.0,0.0
lite.csv,62.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,79.0,0.0,77.0,1.0,78.0,0.0,57.0,0.0,0.0,72.0,0.0,0.0
octet.csv,1.0,2.0,9.0,1.0,33.0,7.0,4.0,15.0,6.0,0.0,12.0,6.0,3.0,8.0,0.0,3.0,2.0,8.0,0.0,1.0
owfs.csv,1.0,0.0,7.0,1.0,31.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,3.0,1.0,7.0,1.0,1.0,0.0,2.0
sidekar.csv,1.0,2.0,3.0,0.0,11.0,1.0,5.0,16.0,0.0,0.0,8.0,7.0,1.0,6.0,10.0,2.0,0.0,0.0,0.0,2.0
stemkit.csv,62.0,1.0,7.0,0.0,15.0,49.0,55.0,216.0,1.0,0.0,0.0,4.0,3.0,63.0,57.0,55.0,74.0,4.0,55.0,1.0
ta3d.csv,5.0,1.0,7.0,1.0,49.0,8.0,9.0,17.0,1.0,0.0,8.0,3.0,0.0,9.0,4.0,7.0,3.0,5.0,0.0,0.0
tigermud.csv,62.0,0.0,6.0,1.0,35.0,5.0,10.0,15.0,5.0,0.0,5.0,5.0,3.0,9.0,4.0,7.0,0.0,6.0,0.0,1.0
utgb.csv,0.0,0.0,9.0,1.0,25.0,5.0,0.0,2.0,3.0,0.0,77.0,6.0,1.0,4.0,3.0,5.0,0.0,6.0,0.0,0.0
