,dynalloy.csv,electric-core.csv,nosleepsoftware.csv,cities3d.csv,mptvseries.csv,mvnforum.csv,botsnscouts.csv,sumatrapdf.csv,ogre.csv,autat.csv,openfrag.csv,jparsec.csv,img-browse-sort.csv,qdvdauthor.csv,findbugs.csv,moast.csv,zxing.csv
autat.csv,0.83,0.62,1.11,0.5,0.35,0.68,0.62,0.55,1.05,0.45,0.67,0.94,0.87,0.63,0.47,1.03,0.7
botsnscouts.csv,0.69,0.49,0.81,0.53,0.91,0.76,0.37,0.58,0.78,0.57,0.76,0.58,0.91,0.49,0.81,0.89,0.7
cities3d.csv,0.84,0.53,0.62,0.44,0.53,0.83,0.93,0.97,0.96,0.67,0.98,0.71,1.02,0.68,0.73,1.3,0.52
dynalloy.csv,0.31,0.56,1.12,0.65,0.65,0.76,0.72,0.36,0.89,0.9,0.65,1.0,0.62,0.51,0.75,0.52,0.37
electric-core.csv,0.57,0.48,1.08,0.53,0.52,0.72,0.5,0.47,1.22,0.66,0.49,0.93,0.57,0.73,0.6,0.48,0.64
findbugs.csv,0.7,0.56,0.76,0.36,0.46,0.72,0.85,0.55,0.93,0.75,0.67,1.0,0.57,0.4,0.47,0.97,0.58
img-browse-sort.csv,0.67,0.83,1.0,0.63,0.67,0.66,0.54,0.52,0.88,0.72,0.58,0.45,0.3,0.71,0.54,0.33,0.87
jparsec.csv,0.78,0.98,0.91,0.94,0.94,0.8,0.57,0.84,1.0,0.76,0.9,0.42,0.6,1.0,0.92,0.89,0.63
moast.csv,0.6,0.92,1.0,0.78,0.86,0.61,1.0,1.0,0.85,0.77,0.61,0.7,0.95,0.88,0.63,0.05,0.77
mptvseries.csv,0.64,0.52,1.02,0.5,0.41,0.63,0.71,0.43,1.05,0.9,0.71,0.77,0.35,0.59,0.59,1.0,0.6
mvnforum.csv,0.79,0.92,1.01,1.0,0.67,0.49,0.76,0.63,0.86,0.89,0.64,0.83,0.84,0.86,0.8,0.39,0.87
nosleepsoftware.csv,0.98,0.98,0.36,0.93,0.93,0.95,1.0,0.99,0.47,1.01,1.03,1.0,0.96,0.88,0.98,1.03,1.01
ogre.csv,0.69,0.88,0.77,0.91,0.99,0.91,0.79,0.92,0.05,0.85,0.94,0.67,0.9,0.76,0.7,1.0,0.95
openfrag.csv,0.83,0.49,1.08,0.56,0.37,0.69,0.64,0.32,1.33,0.79,0.37,0.99,0.55,0.56,0.69,0.69,0.46
qdvdauthor.csv,0.64,0.66,1.1,1.0,0.66,0.62,0.8,0.73,1.2,0.94,0.7,0.76,0.71,0.45,0.66,0.23,0.6
sumatrapdf.csv,0.99,0.6,0.89,0.81,0.74,0.87,0.58,0.27,1.05,1.0,1.0,1.0,0.52,0.86,0.96,0.93,0.44
zxing.csv,0.59,0.51,1.03,0.44,0.44,0.59,0.55,0.65,1.0,0.64,0.65,0.87,0.6,0.48,0.6,0.91,0.36
