,recall,precision,pf,wins
avifile.csv,0.36,0.31,0.29000000000000004,7
baadengine.csv,0.895,0.29000000000000004,0.765,3
bibedt.csv,0.37,0.38,0.235,16
cascading.csv,0.6,0.39,0.39,17
dataobjectsdotnet.csv,0.6699999999999999,0.405,0.55,14
exl.csv,0.6,0.32,0.64,4
gogoego.csv,0.59,0.405,0.505,13
httpcontentparser.csv,0.395,0.35,0.345,9
impala.csv,0.405,0.32,0.3,8
jaxlib.csv,0.525,0.44,0.365,18
jgameai.csv,0.42000000000000004,0.305,0.345,6
jhotdraw.csv,0.5800000000000001,0.275,0.675,0
loki-lib.csv,0.5,0.36,0.42,10
patterntesting.csv,0.965,0.305,0.915,2
pokeglobal.csv,0.805,0.305,0.635,5
snakeyaml.csv,0.31,0.35,0.25,11
unflobtactical.csv,0.605,0.385,0.47,12
werx.csv,0.99,0.305,0.99,1
zealos.csv,0.04,0.385,0.04,15
