,beast-mcmc.csv,jrefactory.csv,jsecurity.csv,sidekar.csv,libopenmetaverse.csv,mobicents.csv,cuberok.csv,jbasic.csv,apertium.csv,exist.csv,wheat.csv,power-architect.csv,bigdata.csv,wsmt.csv,opendvr.csv,icescrum.csv
apertium.csv,7.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
beast-mcmc.csv,0.0,0.0,5.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0
bigdata.csv,6.0,1.0,11.0,1.0,0.0,9.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
cuberok.csv,6.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
exist.csv,5.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,1.0,0.0,5.0,3.0,0.0
icescrum.csv,7.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0
jbasic.csv,9.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,6.0,4.0,0.0,0.0,0.0,1.0,1.0
jrefactory.csv,4.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,1.0,4.0,12.0
jsecurity.csv,11.0,0.0,0.0,0.0,2.0,0.0,6.0,2.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0
libopenmetaverse.csv,8.0,0.0,11.0,1.0,0.0,0.0,4.0,0.0,15.0,9.0,1.0,0.0,0.0,1.0,0.0,3.0
mobicents.csv,11.0,3.0,1.0,0.0,4.0,0.0,2.0,0.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,9.0
opendvr.csv,15.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0
power-architect.csv,21.0,2.0,10.0,0.0,0.0,0.0,3.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
sidekar.csv,3.0,3.0,2.0,0.0,2.0,3.0,6.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,6.0,2.0
wheat.csv,7.0,0.0,0.0,0.0,0.0,2.0,5.0,128.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0
wsmt.csv,10.0,0.0,6.0,101.0,0.0,0.0,2.0,128.0,4.0,1.0,2.0,0.0,0.0,0.0,6.0,50.0
