,flylinkdc.csv,xbrlapi.csv,vdsf.csv,nuttx.csv,maidsafe-dht.csv,dvt.csv,ldview.csv,red5.csv,ctrlr.csv,ipfire-wall.csv,gnome-jabber.csv,jruby.csv,oorexx.csv,fulguro.csv
ctrlr.csv,4.0,0.0,1261.0,0.0,5.0,2.0,3.0,0.0,0.0,54.0,0.0,0.0,60.0,1.0
dvt.csv,2.0,0.0,1.0,0.0,17.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,6.0
flylinkdc.csv,0.0,1.0,56.0,0.0,6.0,9.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0
fulguro.csv,3.0,0.0,4.0,0.0,5.0,21.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0
gnome-jabber.csv,4.0,0.0,5.0,0.0,22.0,5.0,3.0,0.0,2.0,5.0,2.0,0.0,0.0,5.0
ipfire-wall.csv,2.0,1.0,2.0,0.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0
jruby.csv,41.0,0.0,5.0,0.0,73.0,0.0,4.0,0.0,0.0,54.0,0.0,0.0,0.0,89.0
ldview.csv,5.0,0.0,5.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
maidsafe-dht.csv,2.0,1.0,31.0,0.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,89.0
nuttx.csv,9.0,2.0,7.0,0.0,1.0,1.0,4.0,1.0,5.0,8.0,0.0,0.0,0.0,6.0
oorexx.csv,25.0,0.0,3.0,222.0,2.0,1.0,7.0,0.0,9.0,3.0,0.0,0.0,0.0,16.0
red5.csv,5.0,0.0,4.0,0.0,4.0,2.0,0.0,0.0,1.0,54.0,2.0,0.0,1.0,2.0
vdsf.csv,6.0,0.0,0.0,0.0,8.0,21.0,0.0,0.0,2.0,7.0,3.0,0.0,0.0,2.0
xbrlapi.csv,3.0,0.0,4.0,0.0,4.0,21.0,0.0,0.0,3.0,4.0,3.0,0.0,1.0,0.0
