,lazarus-ccr.csv,migen.csv,mvnforum.csv,plplot.csv,lcfizvtop.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,5.0,2.0,1.0,9.0,0.0,0.0
lazarus-ccr.csv,1.0,8.0,1.0,9.0,0.0,0.0
lcfizvtop.csv,3.0,2.0,0.0,8.0,0.0,0.0
migen.csv,5.0,0.0,7.0,1.0,1.0,0.0
mvnforum.csv,51.0,0.0,0.0,4.0,1.0,0.0
plplot.csv,5.0,8.0,4.0,0.0,9.0,0.0
