,brlcad.csv,konversation.csv,firebreath.csv,fltk.csv,co-ode-owl-plugins.csv,openxava.csv,gretl.csv,bibedt.csv,sumatrapdf.csv,micomt.csv,glas.csv,wxcode.csv,tweetsharp.csv,arm-webradio.csv
arm-webradio.csv,3.0,4.0,2.0,2.0,3.0,33.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0
bibedt.csv,4.0,8.0,5.0,5.0,1.0,82.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0
brlcad.csv,0.0,11.0,6.0,2.0,15.0,2.0,2.0,2.0,0.0,2.0,2.0,28.0,0.0,36.0
co-ode-owl-plugins.csv,0.0,18.0,2.0,3.0,0.0,33.0,0.0,7.0,0.0,2.0,6.0,0.0,0.0,3.0
firebreath.csv,4.0,4.0,0.0,3.0,5.0,30.0,2.0,2.0,3.0,10.0,1.0,2.0,0.0,2.0
fltk.csv,0.0,12.0,5.0,0.0,1.0,60.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0
glas.csv,1.0,17.0,2.0,1.0,3.0,0.0,1.0,5.0,7.0,26.0,0.0,0.0,0.0,27.0
gretl.csv,5.0,11.0,3.0,5.0,10.0,27.0,0.0,2.0,0.0,2.0,6.0,0.0,0.0,2.0
konversation.csv,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,71.0,91.0,2.0,0.0,0.0
micomt.csv,0.0,11.0,1.0,1.0,9.0,33.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,2.0
openxava.csv,1.0,23.0,10.0,5.0,2.0,0.0,0.0,9.0,12.0,13.0,0.0,26.0,1.0,5.0
sumatrapdf.csv,4.0,15.0,1.0,2.0,12.0,31.0,2.0,0.0,0.0,1.0,5.0,3.0,0.0,2.0
tweetsharp.csv,4.0,18.0,3.0,1.0,0.0,33.0,2.0,0.0,0.0,3.0,6.0,38.0,0.0,3.0
wxcode.csv,5.0,5.0,2.0,1.0,3.0,0.0,0.0,1.0,7.0,4.0,91.0,0.0,0.0,131.0
