,recall,precision,pf,pci_20,ifa,wins
doomlegacy.csv,0.76,0.44,0.495,0.445,2.0,2
gamestone.csv,0.255,0.355,0.215,0.615,1.5,4
gbif-providertoolkit.csv,0.42,0.55,0.3,0.735,1.0,10
heekscad.csv,0.765,0.425,0.49,0.39,1.5,5
igarden.csv,0.53,0.44,0.315,0.41500000000000004,0.5,9
levent.csv,0.095,0.49,0.07,0.6699999999999999,1.5,8
libmesh.csv,0.175,0.32,0.315,0.815,2.0,1
openmsx.csv,0.485,0.365,0.46,0.65,1.5,6
pnotepad.csv,0.835,0.405,0.665,0.39,0.5,7
quark.csv,0.27,0.55,0.085,0.74,0.5,11
tango-cs.csv,0.65,0.42000000000000004,0.5,0.425,2.0,0
xcsoar.csv,0.485,0.44,0.31,0.39,1.5,3
