,barracudamvc.csv,sevenupdate.csv,mclient-mume.csv,dxengine.csv,jsidplay2.csv,sblim.csv,springside.csv,swtfox.csv,tmva.csv,calcubetimer.csv,freedom-erp.csv,joustsim.csv,madman.csv,reaper3d.csv,primefaces.csv,chaosrts.csv
barracudamvc.csv,0.0,1.0,0.52,0.82,0.75,0.51,0.58,0.51,0.83,0.75,0.81,0.73,0.53,0.94,0.33,0.89
calcubetimer.csv,0.95,1.0,0.96,0.96,0.85,0.79,0.43,0.91,1.0,0.0,1.0,0.63,1.0,0.98,0.96,0.79
chaosrts.csv,0.9,1.0,0.96,1.0,0.6,0.6,0.33,0.97,1.0,0.5,0.33,0.85,1.0,0.94,0.56,0.0
dxengine.csv,0.1,0.0,0.0,0.0,0.2,0.08,0.0,0.22,0.32,0.0,0.21,0.02,0.12,0.12,0.07,0.11
freedom-erp.csv,0.1,0.0,0.04,0.0,0.1,0.01,0.0,0.09,0.0,0.0,0.01,0.05,0.04,0.0,0.0,0.26
joustsim.csv,0.15,0.5,0.19,0.31,0.1,0.07,0.06,0.08,0.35,0.0,0.29,0.0,0.2,0.4,0.22,0.11
jsidplay2.csv,0.7,0.67,0.74,0.61,0.05,0.69,0.29,0.86,0.65,0.5,0.83,0.57,0.88,0.49,0.44,0.79
madman.csv,0.05,0.0,0.07,0.04,0.0,0.05,0.0,0.11,0.02,0.0,0.04,0.05,0.0,0.03,0.15,0.0
mclient-mume.csv,0.15,0.17,0.0,0.39,0.1,0.26,0.25,0.03,0.3,0.0,0.29,0.07,0.29,0.23,0.48,0.32
primefaces.csv,0.45,1.0,0.85,0.94,0.5,0.48,0.33,0.42,0.93,0.5,0.19,0.5,0.65,0.74,0.11,0.37
reaper3d.csv,0.0,0.0,0.0,0.02,0.5,0.39,0.65,0.05,0.03,0.5,0.0,0.27,0.02,0.0,0.3,0.05
sblim.csv,0.0,0.0,0.04,0.0,0.05,0.0,0.35,0.05,0.02,0.0,0.11,0.0,0.02,0.01,0.15,0.32
sevenupdate.csv,0.8,0.0,1.0,0.84,0.85,0.56,0.94,0.91,0.9,0.75,0.5,0.97,0.92,1.0,0.81,0.95
springside.csv,0.3,0.5,0.26,0.47,0.35,0.54,0.01,0.49,0.37,0.5,0.39,0.7,0.2,0.82,0.85,0.32
swtfox.csv,0.5,0.33,0.44,0.43,0.4,0.49,0.71,0.02,0.47,0.25,0.19,0.17,0.51,0.4,0.26,0.11
tmva.csv,0.8,0.33,0.41,0.53,0.15,0.49,0.22,0.62,0.05,0.25,0.59,0.72,0.49,0.45,0.19,0.47
