,recall,precision,pf,wins
avisynth2.csv,0.0,0.0,0.0,0
botsnscouts.csv,0.5,0.63,0.22,15
bscwweasel.csv,0.08,0.75,0.02,16
bzbyte.csv,0.83,0.49,0.76,3
capcode.csv,0.11,0.33,0.08,4
emite.csv,0.57,0.48,0.46,5
fbmanager.csv,0.45,0.46,0.31,10
lcfizvtop.csv,0.45,0.54,0.4,7
mediaportal.csv,0.57,0.46,0.43,6
nodal.csv,0.33,0.66,0.16,14
paintown.csv,0.52,0.57,0.32,13
powerfolder.csv,0.0,0.0,0.0,0
retromenu.csv,0.15,0.8,0.0,17
smbopensoft.csv,0.45,0.5,0.25,11
sqlpower-library.csv,0.59,0.54,0.48,8
st-filteredstatistics.csv,0.66,0.57,0.43,12
triplea.csv,0.48,0.49,0.37,9
uface.csv,0.86,0.49,0.85,2
