,x4x.csv,graphmak.csv,rectracker.csv,pdfedit.csv,wxlua.csv,jruby.csv
graphmak.csv,0.82,0.61,0.67,0.91,0.91,0.93
jruby.csv,0.4,0.83,0.45,0.5,0.65,0.48
pdfedit.csv,0.48,0.53,0.46,0.52,0.88,0.53
rectracker.csv,0.37,0.44,0.4,0.39,0.58,0.53
wxlua.csv,0.36,0.41,0.31,0.34,0.52,0.47
x4x.csv,0.39,0.42,0.34,0.38,0.54,0.48
