,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,0.74,0.64,0.63,0.61,0.51,0.52,0.6,0.72
decidr.csv,0.62,0.39,0.68,0.44,0.46,0.48,0.46,0.42
exist.csv,0.9,0.44,0.81,0.72,0.54,0.45,0.55,0.79
ivatamasks.csv,0.43,0.54,0.55,0.42,0.46,0.54,0.4,0.56
libopenmetaverse.csv,0.45,0.4,0.54,0.56,0.48,0.58,0.36,0.67
mule.csv,0.76,0.47,0.85,0.8,0.54,0.54,0.71,0.53
runuomondains.csv,0.95,0.89,0.95,0.9,0.97,0.95,0.78,0.88
