,kvs.csv,phet.csv,jasperreports.csv,fido.csv,hibernate.csv,geogebra.csv,fluent-nhibernate.csv
fido.csv,1.0,1.0,1.0,0.0,1.0,1.0,1.0
fluent-nhibernate.csv,0.67,0.97,0.77,1.0,0.86,0.86,0.06
geogebra.csv,0.9,0.98,0.25,0.92,0.84,0.09,0.34
hibernate.csv,0.69,0.93,0.94,0.79,0.06,0.56,0.53
jasperreports.csv,0.95,0.93,0.08,0.78,0.83,0.86,0.65
kvs.csv,0.05,0.87,0.32,1.01,0.69,0.65,0.73
phet.csv,0.8,0.06,0.96,0.79,0.85,0.88,0.96
