,kvs.csv,phet.csv,jasperreports.csv,fido.csv,hibernate.csv,geogebra.csv,fluent-nhibernate.csv
fido.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.0
fluent-nhibernate.csv,0.35,0.03,0.23,0.0,0.15,0.15,0.94
geogebra.csv,0.1,0.03,0.81,0.5,0.73,0.91,0.71
hibernate.csv,0.45,0.13,0.5,0.25,0.94,0.53,0.53
jasperreports.csv,0.05,0.07,0.92,0.25,0.2,0.15,0.35
kvs.csv,0.95,0.26,0.69,0.0,0.35,0.43,0.35
phet.csv,0.85,0.94,0.08,0.25,0.51,0.41,0.18
