,recall,precision,pf,wins
alpine.csv,0.62,0.475,0.33,11
badtrinity-zero.csv,0.6100000000000001,0.415,0.33,8
boost.csv,0.605,0.535,0.37,14
critterding.csv,0.84,0.4,0.865,2
enzo.csv,0.825,0.405,0.83,3
etics.csv,0.645,0.515,0.385,12
fmri-dmt.csv,0.615,0.36,0.72,0
genecys.csv,0.78,0.39,0.805,1
gusanos.csv,0.395,0.425,0.275,6
kftpgrabber.csv,0.32999999999999996,0.65,0.1,19
kvs.csv,0.315,0.485,0.25,7
mcore3d.csv,0.51,0.485,0.365,9
modplug.csv,0.885,0.405,0.745,4
monetdb.csv,0.4,0.555,0.175,16
ogrehg.csv,0.63,0.59,0.305,18
passwordsafe.csv,0.625,0.565,0.385,15
projecteqemu.csv,0.535,0.595,0.25,17
quarkplayer.csv,0.18,0.43,0.18,5
reactos-mirror.csv,0.73,0.505,0.485,10
xbplayer.csv,0.525,0.525,0.30000000000000004,13
