,plearn.csv,re2c.csv,aubit4gl.csv,moving-pictures.csv,xfce.csv,rebecca-aiml.csv,glelite.csv
aubit4gl.csv,0.03,0.06,0.33,0.06,0.03,0.35,0.0
glelite.csv,0.97,1.0,0.94,0.97,0.88,0.96,0.0
moving-pictures.csv,0.28,0.33,0.23,0.23,0.05,0.02,0.0
plearn.csv,0.27,0.39,0.17,0.48,0.25,0.91,0.67
re2c.csv,0.25,0.02,0.23,0.61,0.3,0.48,0.0
rebecca-aiml.csv,0.27,0.51,0.67,0.81,0.22,0.17,0.0
xfce.csv,0.45,0.73,0.6,0.65,0.4,0.48,0.67
