,rsyslog.csv,acegisecurity.csv,wow-qrsk.csv,ppcboot.csv,kml.csv,repositorium.csv,ultimairis.csv,xbg.csv,gdis.csv
acegisecurity.csv,0.65,0.93,0.41,0.7,0.49,0.38,0.27,0.17,0.86
gdis.csv,0.75,0.49,0.38,0.55,0.67,0.29,0.4,0.3,0.98
kml.csv,0.59,0.52,0.42,0.53,1.0,0.1,0.46,0.4,0.66
ppcboot.csv,0.65,0.42,0.31,0.97,0.64,0.12,0.49,0.37,0.67
repositorium.csv,0.36,0.35,0.2,0.45,0.35,0.95,0.22,0.22,0.66
rsyslog.csv,1.0,0.32,0.4,0.55,0.51,0.29,0.44,0.0,0.64
ultimairis.csv,0.39,0.43,0.34,0.26,0.39,0.18,0.96,0.21,0.43
wow-qrsk.csv,0.71,0.38,0.97,0.69,0.67,0.17,0.31,0.19,0.8
xbg.csv,0.0,0.12,0.2,0.15,0.05,0.4,0.14,1.0,0.0
