,rsyslog.csv,acegisecurity.csv,wow-qrsk.csv,ppcboot.csv,kml.csv,repositorium.csv,ultimairis.csv,xbg.csv,gdis.csv
acegisecurity.csv,1.0,0.12,0.52,0.97,0.97,0.56,0.8,0.79,0.93
gdis.csv,0.42,0.74,0.59,0.73,0.66,0.62,0.91,0.6,0.15
kml.csv,0.54,0.48,0.5,0.61,0.0,0.91,0.59,0.43,0.51
ppcboot.csv,0.48,0.68,0.66,0.04,0.51,0.89,0.55,0.49,0.49
repositorium.csv,0.81,0.72,0.81,0.82,0.84,0.09,0.86,0.69,0.65
rsyslog.csv,0.0,0.72,0.52,0.59,0.62,0.65,0.67,1.0,0.56
ultimairis.csv,0.75,0.75,0.84,0.85,0.73,0.76,0.06,0.8,0.74
wow-qrsk.csv,0.88,0.68,0.04,1.0,0.54,0.91,0.78,0.73,0.87
xbg.csv,1.0,0.93,0.87,0.92,0.97,0.64,0.92,0.0,1.0
