,rsyslog.csv,acegisecurity.csv,wow-qrsk.csv,ppcboot.csv,kml.csv,repositorium.csv,ultimairis.csv,xbg.csv,gdis.csv
acegisecurity.csv,1.0,0.0,0.26,0.97,0.9,0.12,0.16,0.24,0.92
gdis.csv,0.38,0.74,0.54,0.6,0.64,0.62,0.88,0.58,0.15
kml.csv,0.21,0.27,0.28,0.23,0.0,0.09,0.38,0.22,0.15
ppcboot.csv,0.12,0.62,0.49,0.04,0.38,0.63,0.35,0.49,0.0
repositorium.csv,0.42,0.49,0.27,0.62,0.51,0.0,0.11,0.29,0.46
rsyslog.csv,0.0,0.26,0.31,0.19,0.21,0.15,0.09,0.07,0.23
ultimairis.csv,0.29,0.71,0.84,0.21,0.23,0.22,0.01,0.76,0.15
wow-qrsk.csv,0.88,0.49,0.0,1.0,0.49,0.0,0.13,0.38,0.85
xbg.csv,0.0,0.06,0.05,0.08,0.0,0.06,0.05,0.0,0.0
