,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv
bochs.csv,0.54,0.62,0.47,0.61,0.95,0.4,0.44
encog-java.csv,0.91,0.2,0.57,0.06,0.37,0.56,0.42
galaxium.csv,0.51,0.47,0.33,0.35,0.19,0.4,0.98
h2database.csv,0.74,0.93,0.17,0.35,0.18,0.26,0.39
haphazard.csv,0.06,0.13,0.2,0.06,0.31,0.93,0.2
jaql.csv,0.7,0.66,0.56,0.98,0.62,0.52,0.69
raven-monitoring.csv,0.62,0.52,0.98,0.37,0.44,0.54,0.45
