,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv
autoopencas.csv,0.96,0.65,0.74,0.97
pcgen.csv,0.45,0.45,0.4,0.37
selenium.csv,0.44,0.45,0.37,0.38
tolven.csv,0.65,0.55,0.97,0.45
