,ns-3.csv,grafx2.csv,sylpheed-claws.csv,minig.csv,omseek.csv,megameknet.csv,kmess.csv,google-gears.csv,ftm.csv,xamj.csv,quickfast.csv
ftm.csv,0.0,1.0,2.0,2.0,23.0,9.0,0.0,0.0,0.0,1.0,1.0
google-gears.csv,0.0,2.0,6.0,2.0,64.0,1.0,0.0,0.0,1.0,2.0,2.0
grafx2.csv,1.0,0.0,0.0,9.0,22.0,4.0,0.0,0.0,1.0,0.0,0.0
kmess.csv,0.0,3.0,3.0,0.0,46.0,0.0,0.0,0.0,1.0,0.0,2.0
megameknet.csv,0.0,0.0,8.0,1.0,62.0,0.0,1.0,0.0,1.0,2.0,8.0
minig.csv,0.0,4.0,6.0,0.0,18.0,9.0,0.0,0.0,1.0,6.0,0.0
ns-3.csv,0.0,2.0,1.0,0.0,40.0,16.0,0.0,1.0,3.0,29.0,9.0
omseek.csv,2.0,2.0,3.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0
quickfast.csv,1.0,2.0,3.0,9.0,35.0,5.0,0.0,0.0,3.0,10.0,0.0
sylpheed-claws.csv,3.0,3.0,0.0,12.0,17.0,5.0,0.0,1.0,2.0,4.0,0.0
xamj.csv,0.0,0.0,0.0,1.0,15.0,2.0,0.0,1.0,8.0,0.0,3.0
