,recall,precision,pf,wins
botsnscouts.csv,0.7,0.69,0.33,16
fbmanager.csv,0.0,0.0,0.0,0
fido.csv,0.05,0.24,0.03,6
fityk.csv,0.73,0.62,0.48,10
fleet-simulator.csv,0.88,0.5,0.82,2
freenet.csv,0.84,0.5,0.77,4
geogebra.csv,0.44,0.67,0.23,13
google-caja.csv,0.83,0.66,0.67,7
hibernate.csv,0.59,0.68,0.35,12
itext.csv,0.84,0.67,0.66,9
k3b.csv,0.86,0.61,0.85,5
megameknet.csv,0.68,0.67,0.38,14
myfaces.csv,0.49,0.74,0.21,17
onotoa.csv,0.32,0.42,0.44,1
paintown.csv,0.85,0.63,0.88,3
powerfolder.csv,0.42,0.7,0.16,15
triplea.csv,0.6,0.69,0.41,11
xamj.csv,0.69,0.57,0.49,8
