,f1,g,recall,precision,pf,wins
acdk.csv,0.44,0.64,0.71,0.38,0.31,15
all-plasm.csv,0.29,0.5,0.5,0.34,0.34,4
applet2app.csv,0.54,0.6,0.74,0.45,0.42,16
autat.csv,0.42,0.56,0.55,0.41,0.28,12
autowikibrowser.csv,0.48,0.57,0.62,0.36,0.4,10
gbif-providertoolkit.csv,0.42,0.56,0.64,0.41,0.33,13
htmlunit.csv,0.48,0.59,0.62,0.43,0.32,14
kmatplot.csv,0.46,0.53,0.57,0.34,0.48,6
mcore3d.csv,0.38,0.6,0.63,0.3,0.35,8
nh3d.csv,0.31,0.0,1.0,0.19,0.99,0
qgo.csv,0.42,0.42,0.92,0.27,0.86,2
qtwin.csv,0.15,0.18,0.15,0.36,0.09,1
reactos-mirror.csv,0.47,0.62,0.81,0.31,0.64,9
taokgame.csv,0.29,0.4,0.36,0.42,0.16,5
unbvision.csv,0.44,0.59,0.64,0.32,0.46,7
uwom.csv,0.44,0.53,0.6,0.44,0.35,11
wishmaster.csv,0.33,0.42,0.38,0.36,0.21,3
