,lazarus-ccr.csv,migen.csv,mvnforum.csv,plplot.csv,lcfizvtop.csv,chaosrts.csv
chaosrts.csv,0.56,0.69,0.6,0.7,0.84,0.25
lazarus-ccr.csv,0.35,0.76,0.59,0.76,0.98,0.7
lcfizvtop.csv,0.81,0.61,0.68,0.67,0.28,0.72
migen.csv,0.87,0.51,0.9,0.82,0.6,0.69
mvnforum.csv,0.96,0.75,0.61,0.86,0.92,0.86
plplot.csv,0.79,0.66,0.89,0.34,0.7,0.64
