,recall,precision,pf,pci_20,ifa,wins
ambulant.csv,0.59,0.55,0.59,0.56,0.0,8
autofac.csv,0.61,0.62,0.46,0.48,0.0,11
coot.csv,0.65,0.5,0.64,0.5,0.0,5
dsworkbench.csv,0.08,0.43,0.07,0.8,2.0,9
emono.csv,0.68,0.46,0.73,0.55,1.0,3
exist.csv,0.86,0.48,0.88,0.43,1.0,2
freelords.csv,0.76,0.53,0.7,0.44,2.0,4
google-collections.csv,1.0,0.47,1.0,0.4,1.0,1
jchassis.csv,0.0,0.0,0.0,0.0,65.0,0
jpaul.csv,0.31,0.47,0.18,0.71,2.0,10
neodatis-odb.csv,0.34,0.58,0.26,0.77,1.0,12
octet.csv,0.49,0.52,0.49,0.61,3.0,7
thedata.csv,0.65,0.5,0.6,0.5,0.0,6
