,flylinkdc.csv,powerfolder-.csv,ltp.csv,pfaedit.csv,aime.csv,qtwin.csv
aime.csv,0.28,0.23,0.7,0.67,1.0,0.0
flylinkdc.csv,0.95,0.61,0.75,0.73,0.23,0.0
ltp.csv,0.42,0.28,0.98,0.83,0.17,0.0
pfaedit.csv,0.48,0.4,0.72,1.0,0.26,0.01
powerfolder-.csv,0.2,0.94,0.55,0.78,0.33,0.01
qtwin.csv,1.0,0.0,0.0,0.0,0.0,0.33
