,flylinkdc.csv,powerfolder-.csv,ltp.csv,pfaedit.csv,aime.csv,qtwin.csv
aime.csv,6.0,1.0,0.0,0.0,0.0,1421.0
flylinkdc.csv,0.0,1.0,0.0,2.0,6.0,659.0
ltp.csv,8.0,0.0,0.0,1.0,1.0,1117.0
pfaedit.csv,1.0,0.0,2.0,0.0,4.0,255.0
powerfolder-.csv,12.0,0.0,0.0,1.0,3.0,589.0
qtwin.csv,0.0,104.0,471.0,88.0,81.0,0.0
