,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,wxjs.csv
empserver.csv,0.21,0.47,0.35,0.4,0.0,0.43,0.42,0.51
enlightenment.csv,0.41,0.64,0.77,0.02,0.42,0.49,0.7,0.22
ildjit.csv,0.3,0.02,0.08,0.05,0.24,0.03,0.15,0.07
jfreereport.csv,0.71,0.47,0.0,0.43,0.52,0.67,0.32,0.48
lufa-lib.csv,0.77,0.47,0.22,0.6,0.15,0.55,0.01,0.42
pcsx2.csv,0.09,0.63,0.36,0.52,0.7,0.01,0.94,0.08
psycle.csv,0.04,0.67,0.75,0.56,0.76,0.56,0.68,0.48
wxjs.csv,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
