,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,wxjs.csv
empserver.csv,0.75,0.12,0.17,0.58,1.0,0.69,0.51,0.13
enlightenment.csv,0.7,0.24,0.14,0.98,0.55,0.72,0.43,0.0
ildjit.csv,0.55,0.93,0.15,0.59,0.53,0.82,0.34,0.0
jfreereport.csv,0.52,0.32,0.99,0.57,0.37,0.51,0.38,0.16
lufa-lib.csv,0.63,0.12,0.19,0.6,0.58,0.65,0.99,0.14
pcsx2.csv,0.89,0.2,0.21,0.63,0.49,0.99,0.44,0.12
psycle.csv,0.98,0.21,0.15,0.65,0.52,0.74,0.46,0.1
wxjs.csv,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0
