,ktc.csv,elmo.csv,neoengine.csv,zscreen.csv,rosegarden.csv,nicepress.csv,decidr.csv,gpac.csv,sylpheed-claws.csv,smarttag.csv,xemeiah.csv,sigil.csv,pcsx2.csv,img-browse-sort.csv,enzo.csv,doomlegacy.csv,salasaga.csv,pi-qmc.csv,open-ms.csv,skia.csv
decidr.csv,3.0,11.0,3.0,1.0,8.0,14.0,1.0,0.0,0.0,2.0,1.0,9.0,0.0,0.0,0.0,1.0,61.0,7.0,16.0,6.0
doomlegacy.csv,7.0,71.0,2.0,0.0,3.0,5.0,0.0,1.0,0.0,4.0,1.0,9.0,0.0,3.0,0.0,0.0,6.0,7.0,16.0,5.0
elmo.csv,0.0,2.0,0.0,2.0,9.0,6.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,9.0,3.0,4.0,1.0
enzo.csv,4.0,7.0,1.0,0.0,17.0,12.0,0.0,0.0,6.0,3.0,8.0,7.0,3.0,0.0,1.0,1.0,25.0,7.0,15.0,1.0
gpac.csv,17.0,3.0,7.0,0.0,2.0,5.0,0.0,0.0,3.0,8.0,4.0,2.0,5.0,50.0,0.0,1.0,2.0,24.0,11.0,1.0
img-browse-sort.csv,6.0,7.0,3.0,0.0,1.0,7.0,6.0,0.0,1.0,7.0,1.0,1.0,0.0,1.0,2.0,1.0,17.0,6.0,11.0,7.0
ktc.csv,3.0,7.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,4.0,4.0
neoengine.csv,7.0,8.0,0.0,0.0,10.0,4.0,2.0,0.0,1.0,1.0,13.0,2.0,0.0,0.0,1.0,0.0,61.0,3.0,14.0,2.0
nicepress.csv,5.0,8.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,10.0,0.0,4.0,0.0,0.0,38.0,27.0,16.0,4.0
open-ms.csv,3.0,17.0,4.0,0.0,9.0,2.0,0.0,1.0,1.0,0.0,10.0,0.0,2.0,1.0,0.0,0.0,9.0,6.0,3.0,3.0
pcsx2.csv,3.0,2.0,1.0,0.0,1.0,10.0,1.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,3.0,61.0,1.0,24.0,4.0
pi-qmc.csv,9.0,8.0,15.0,0.0,16.0,4.0,2.0,2.0,3.0,6.0,1.0,2.0,0.0,0.0,0.0,2.0,9.0,1.0,4.0,3.0
rosegarden.csv,13.0,11.0,5.0,0.0,0.0,2.0,10.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,6.0,0.0,32.0,27.0,19.0,3.0
salasaga.csv,6.0,4.0,2.0,0.0,6.0,15.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,13.0,4.0
sigil.csv,4.0,10.0,0.0,0.0,6.0,6.0,16.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,12.0,4.0
skia.csv,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,3.0,0.0,0.0,3.0,2.0,17.0,0.0
smarttag.csv,9.0,8.0,2.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,10.0,0.0,0.0,6.0,1.0,20.0,1.0
sylpheed-claws.csv,17.0,8.0,3.0,0.0,8.0,16.0,13.0,0.0,1.0,2.0,1.0,9.0,0.0,6.0,0.0,1.0,61.0,7.0,24.0,6.0
xemeiah.csv,1.0,3.0,2.0,0.0,5.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,9.0,4.0,7.0
zscreen.csv,7.0,3.0,3.0,0.0,2.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,59.0,0.0,13.0,4.0
