,lazarus-ccr.csv,migen.csv,mvnforum.csv,plplot.csv,lcfizvtop.csv
lazarus-ccr.csv,0.0,4.0,4.0,0.0,0.0
lcfizvtop.csv,5.0,1.0,0.0,3.0,0.0
migen.csv,0.0,0.0,0.0,1.0,58.0
mvnforum.csv,1.0,3.0,0.0,0.0,9.0
plplot.csv,1.0,2.0,1.0,0.0,0.0
