,gtad.csv,wgs-assembler.csv,nh3d.csv,jvcl.csv,kaffeine.csv,sarasvati.csv,blogentis.csv,m-m-m.csv,taokgame.csv,scen-connect.csv,htmlunit.csv,jaxen.csv,emulemorph.csv,jsr308-langtools.csv,continuum-ide.csv,motu.csv,anaxagora.csv,carabiner.csv,free-evolution.csv,jfreechart.csv
anaxagora.csv,0.0,0.31,0.11,0.15,0.12,0.12,0.28,0.15,0.21,0.0,0.17,0.07,0.22,0.41,0.15,0.3,0.89,0.28,0.16,0.0
blogentis.csv,0.17,0.52,0.02,0.07,0.56,0.05,0.98,0.74,0.0,0.06,0.5,0.06,0.09,0.4,0.5,0.33,0.27,0.22,0.29,0.06
carabiner.csv,0.0,0.42,0.01,0.14,0.7,0.18,0.43,0.26,0.15,0.08,0.38,0.12,0.04,0.42,0.39,0.5,0.24,1.0,0.33,0.05
continuum-ide.csv,0.0,0.08,0.01,0.2,0.22,0.04,0.29,0.23,0.1,0.12,0.43,0.15,0.11,0.48,0.94,0.18,0.1,0.3,0.21,0.0
emulemorph.csv,0.0,0.25,0.0,0.14,0.0,0.0,0.18,0.0,0.08,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.07,0.0,0.0
free-evolution.csv,0.07,0.44,0.02,0.21,0.39,0.24,0.37,0.3,0.15,0.0,0.42,0.27,0.13,0.77,0.5,0.41,0.2,0.37,0.92,0.0
gtad.csv,1.0,0.18,0.0,0.0,0.12,0.44,0.12,0.0,0.0,0.33,0.04,0.44,0.25,0.12,0.08,0.36,0.28,0.22,0.11,0.0
htmlunit.csv,0.07,0.39,0.04,0.19,0.48,0.15,0.34,0.32,0.21,0.04,0.94,0.27,0.18,0.57,0.34,0.37,0.14,0.31,0.18,0.0
jaxen.csv,0.09,0.47,0.04,0.22,0.85,0.1,0.37,0.67,0.44,0.0,0.44,1.0,0.14,0.59,0.41,0.32,0.25,0.32,0.31,0.0
jsr308-langtools.csv,0.07,0.5,0.02,0.18,0.65,0.21,0.41,0.58,0.05,0.0,0.5,0.19,0.1,1.0,0.43,0.45,0.31,0.4,0.42,0.0
jvcl.csv,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.13,0.0,0.07,0.11,0.0,0.06,0.29,0.0,0.07,0.07,0.0,0.0
kaffeine.csv,0.03,0.53,0.02,0.17,0.99,0.17,0.47,0.72,0.19,0.03,0.46,0.21,0.09,0.81,0.22,0.4,0.25,0.42,0.37,0.03
m-m-m.csv,0.03,0.37,0.02,0.18,0.89,0.13,0.41,1.0,0.17,0.05,0.46,0.11,0.12,0.74,0.48,0.43,0.27,0.46,0.36,0.02
motu.csv,0.15,0.51,0.02,0.18,0.18,0.21,0.42,0.37,0.0,0.5,0.49,0.25,0.0,0.68,0.34,1.0,0.27,0.14,0.0,0.04
nh3d.csv,0.0,0.0,1.0,0.19,0.28,0.2,0.3,0.27,0.71,0.07,0.36,0.21,0.23,0.64,0.38,0.39,0.24,0.18,0.3,0.0
sarasvati.csv,0.57,0.05,0.0,0.18,0.15,0.91,0.21,0.17,0.15,0.0,0.44,0.26,0.0,0.58,0.37,0.33,0.24,0.0,0.26,0.0
taokgame.csv,0.1,0.0,0.0,0.14,0.18,0.12,0.16,0.04,1.0,0.0,0.04,0.18,0.0,0.21,0.16,0.12,0.29,0.0,0.23,0.0
wgs-assembler.csv,0.0,0.96,0.1,0.2,0.3,0.26,0.16,0.04,0.3,0.05,0.33,0.35,0.0,0.6,0.32,0.37,0.34,0.17,0.34,0.0
