,lazarus-ccr.csv,ikvm.csv,ontomorphtab.csv,xuggle.csv,micomt.csv,les-indemodables.csv,tradelink.csv,elateportal.csv,metacosm.csv
elateportal.csv,0.67,0.87,0.67,0.63,0.89,0.71,0.76,0.0,0.56
ikvm.csv,0.83,0.05,0.81,0.71,0.9,0.89,0.69,0.67,0.94
lazarus-ccr.csv,0.05,0.83,0.47,0.86,0.83,1.0,0.95,0.83,0.69
les-indemodables.csv,0.62,0.62,0.58,0.52,0.62,0.03,0.58,0.86,0.52
metacosm.csv,0.69,0.59,0.73,0.66,0.55,0.55,0.66,0.9,0.04
micomt.csv,0.88,0.71,1.0,0.96,0.0,0.54,0.6,1.2,0.63
ontomorphtab.csv,0.61,0.7,0.03,0.83,0.82,0.83,0.84,0.86,0.7
tradelink.csv,0.9,1.0,0.88,0.74,0.64,0.65,0.16,1.0,0.89
xuggle.csv,0.99,0.78,0.86,0.07,0.85,0.78,0.65,0.63,0.84
