,lazarus-ccr.csv,ikvm.csv,ontomorphtab.csv,xuggle.csv,micomt.csv,les-indemodables.csv,tradelink.csv,elateportal.csv,metacosm.csv
elateportal.csv,0.55,0.54,0.42,0.5,0.41,0.45,0.38,0.3,0.44
ikvm.csv,0.47,0.57,0.59,0.69,0.45,0.83,0.49,0.33,0.92
lazarus-ccr.csv,0.54,0.54,0.38,0.5,0.47,0.48,0.42,0.29,0.36
les-indemodables.csv,0.44,0.44,0.55,0.63,0.89,0.59,0.64,0.83,0.53
metacosm.csv,0.39,0.46,0.54,0.74,0.65,0.5,0.45,0.78,0.54
micomt.csv,0.75,0.76,0.66,0.93,0.92,0.53,0.95,0.75,0.71
ontomorphtab.csv,0.79,0.7,0.44,0.52,0.41,0.48,0.33,0.56,0.37
tradelink.csv,0.89,0.0,0.89,0.98,0.94,0.8,0.94,0.0,0.75
xuggle.csv,0.81,0.86,0.77,0.98,0.86,0.66,0.48,0.47,0.91
