,zorannt.csv,dvt.csv,bloodycore.csv,dvd-create.csv,gbif-indexingtoolkit.csv,aime.csv,planeshift.csv,mumble.csv,truevision.csv
aime.csv,0.59,0.14,0.22,0.58,0.4,0.77,0.43,0.28,0.06
bloodycore.csv,0.16,0.39,0.62,0.36,0.0,0.54,0.3,0.32,0.13
dvd-create.csv,0.35,0.75,0.57,0.82,0.62,0.63,0.64,0.69,0.67
dvt.csv,0.43,0.73,0.44,0.66,0.37,0.33,0.54,0.58,0.53
gbif-indexingtoolkit.csv,0.46,0.24,0.48,0.24,0.72,0.62,0.17,0.24,0.57
mumble.csv,0.66,0.46,0.54,0.24,0.56,0.8,0.64,0.81,0.54
planeshift.csv,0.48,0.59,0.6,0.74,0.35,0.32,0.68,0.43,0.65
truevision.csv,0.4,0.41,0.37,0.0,0.39,0.0,0.6,0.63,0.73
zorannt.csv,0.67,0.51,0.68,0.06,0.49,0.59,0.6,0.59,0.37
