,zorannt.csv,dvt.csv,bloodycore.csv,dvd-create.csv,gbif-indexingtoolkit.csv,aime.csv,planeshift.csv,mumble.csv,truevision.csv
aime.csv,0.49,0.14,0.17,0.44,0.34,0.32,0.3,0.06,0.18
bloodycore.csv,0.12,0.44,0.25,0.89,0.1,0.18,0.43,0.31,0.27
dvd-create.csv,0.9,0.43,0.72,0.11,0.62,0.4,0.59,0.65,0.59
dvt.csv,0.21,0.3,0.35,0.5,0.56,0.21,0.37,0.32,0.3
gbif-indexingtoolkit.csv,0.82,0.94,0.8,0.94,0.32,0.46,0.96,0.94,0.55
mumble.csv,0.68,0.36,0.4,0.94,0.62,0.49,0.65,0.14,0.69
planeshift.csv,0.82,0.75,0.68,0.33,0.9,0.91,0.33,0.86,0.72
truevision.csv,0.18,0.57,0.34,0.0,0.38,0.0,0.33,0.68,0.18
zorannt.csv,0.23,0.35,0.48,0.0,0.22,0.31,0.7,0.25,0.14
