,ltp.csv,konversation.csv,moviesandbox.csv,sepgsql.csv,migen.csv,mcmc-jags.csv,cataclysmos.csv,ildjit.csv,opengs.csv,tcl.csv,phonon-vlc-mplayer.csv,openxava.csv,unflobtactical.csv,micomt.csv,nebuladevice.csv,passwordsafe.csv,exl.csv,crux-framework.csv
crux-framework.csv,0.46,0.08,0.41,0.59,0.24,0.07,0.0,0.97,0.22,0.87,0.09,0.12,0.11,0.23,0.47,0.39,0.24,1.0
exl.csv,0.15,0.75,0.73,0.74,0.85,0.53,1.0,0.52,0.74,0.74,0.16,0.81,0.43,0.31,0.73,0.63,0.76,1.0
ildjit.csv,0.34,0.0,0.3,0.37,0.32,0.53,0.0,0.83,0.39,0.03,0.25,0.88,0.29,0.08,0.73,0.18,0.24,0.67
konversation.csv,0.66,0.75,0.43,0.37,0.65,0.67,1.0,0.07,0.2,0.31,0.58,0.88,0.57,0.85,0.47,0.4,0.59,1.0
ltp.csv,0.78,0.75,0.48,0.3,0.47,0.4,0.0,0.17,0.35,0.69,0.94,0.06,0.8,0.46,0.47,0.72,0.34,0.67
mcmc-jags.csv,0.72,0.75,0.86,0.85,0.79,0.73,1.0,0.97,0.96,0.44,0.86,0.94,0.91,1.0,0.6,0.61,0.93,1.0
micomt.csv,0.69,0.75,0.91,0.37,0.76,0.8,1.0,0.24,1.0,0.23,0.86,0.5,0.94,0.85,0.53,0.72,0.95,1.0
migen.csv,0.37,0.58,0.5,0.93,0.71,0.13,1.0,0.17,0.48,0.05,0.64,1.0,0.54,0.46,0.2,0.23,0.88,0.67
moviesandbox.csv,0.09,0.83,0.75,0.26,0.38,0.27,1.0,0.07,0.78,0.03,0.87,0.5,0.77,0.77,0.2,0.39,0.88,0.67
nebuladevice.csv,0.0,0.17,0.02,0.0,0.29,0.6,0.0,0.03,0.07,0.64,0.19,0.19,0.11,0.31,0.67,0.39,0.05,0.33
opengs.csv,0.03,0.58,0.73,0.85,0.35,0.33,1.0,0.17,0.78,0.21,0.46,0.38,0.49,0.62,0.33,0.39,0.78,0.67
openxava.csv,0.32,0.75,0.48,0.52,0.59,0.53,1.0,0.14,0.26,0.62,0.06,0.75,0.31,0.23,0.73,0.35,0.41,0.67
passwordsafe.csv,0.94,0.58,0.91,1.0,0.56,0.27,1.0,0.38,0.83,0.33,0.9,0.94,0.77,0.77,0.47,0.67,0.98,1.0
phonon-vlc-mplayer.csv,1.0,0.67,0.68,1.0,0.59,0.2,1.0,0.34,0.83,0.03,0.77,0.94,0.69,0.69,0.2,0.51,0.93,1.0
sepgsql.csv,0.46,0.75,0.8,0.85,0.59,0.27,1.0,0.34,0.91,0.28,0.65,0.75,0.69,0.54,0.13,0.54,0.88,1.0
tcl.csv,0.65,0.08,0.59,0.0,0.41,0.8,0.0,0.83,0.8,0.74,0.32,0.5,0.34,0.0,0.8,0.53,0.51,0.67
unflobtactical.csv,0.09,0.75,0.77,0.33,0.74,0.4,1.0,0.17,1.0,0.26,0.64,0.5,0.74,0.62,0.47,0.63,0.85,1.0
